Value,Count,WFE_500m
18562,4999.000000000000000,0.232898368883312
18563,4939.000000000000000,0.232910915934755
18564,5273.000000000000000,0.232923462986198
18565,5017.000000000000000,0.232936010037641
18566,5024.000000000000000,0.232948557089084
18567,5202.000000000000000,0.232961104140527
18568,5009.000000000000000,0.232973651191970
18569,4969.000000000000000,0.232986198243413
18570,5443.000000000000000,0.232998745294856
18571,4847.000000000000000,0.233011292346299
18572,5011.000000000000000,0.233023839397742
18573,5342.000000000000000,0.233036386449184
18574,5050.000000000000000,0.233048933500627
18575,5119.000000000000000,0.233061480552070
18576,5361.000000000000000,0.233074027603513
18577,4978.000000000000000,0.233086574654956
18578,4968.000000000000000,0.233099121706399
18579,5394.000000000000000,0.233111668757842
18580,5197.000000000000000,0.233124215809285
18581,4990.000000000000000,0.233136762860728
18582,6370.000000000000000,0.233149309912171
18583,4899.000000000000000,0.233161856963614
18584,5076.000000000000000,0.233174404015056
18585,5098.000000000000000,0.233186951066499
18586,4998.000000000000000,0.233199498117942
18587,5001.000000000000000,0.233212045169385
18588,5258.000000000000000,0.233224592220828
18589,4934.000000000000000,0.233237139272271
18590,5132.000000000000000,0.233249686323714
18591,5152.000000000000000,0.233262233375157
18592,5053.000000000000000,0.233274780426600
18593,4983.000000000000000,0.233287327478043
18594,5239.000000000000000,0.233299874529486
18595,4958.000000000000000,0.233312421580928
18596,5132.000000000000000,0.233324968632371
18597,5269.000000000000000,0.233337515683814
18598,5149.000000000000000,0.233350062735257
18599,4927.000000000000000,0.233362609786700
18600,6698.000000000000000,0.233375156838143
18601,4899.000000000000000,0.233387703889586
18602,4966.000000000000000,0.233400250941029
18603,5413.000000000000000,0.233412797992472
18604,5066.000000000000000,0.233425345043915
18605,4997.000000000000000,0.233437892095358
18606,5465.000000000000000,0.233450439146800
18607,4994.000000000000000,0.233462986198243
18608,5048.000000000000000,0.233475533249686
18609,5177.000000000000000,0.233488080301129
18610,4928.000000000000000,0.233500627352572
18611,4954.000000000000000,0.233513174404015
18612,5378.000000000000000,0.233525721455458
18613,5041.000000000000000,0.233538268506901
18614,5029.000000000000000,0.233550815558344
18615,5243.000000000000000,0.233563362609787
18616,5042.000000000000000,0.233575909661230
18617,4957.000000000000000,0.233588456712673
18618,5319.000000000000000,0.233601003764115
18619,4939.000000000000000,0.233613550815558
18620,5135.000000000000000,0.233626097867001
18621,5222.000000000000000,0.233638644918444
18622,5044.000000000000000,0.233651191969887
18623,4883.000000000000000,0.233663739021330
18624,5363.000000000000000,0.233676286072773
18625,5219.000000000000000,0.233688833124216
18626,5032.000000000000000,0.233701380175659
18627,5162.000000000000000,0.233713927227102
18628,4963.000000000000000,0.233726474278545
18629,4848.000000000000000,0.233739021329987
18630,5423.000000000000000,0.233751568381430
18631,4970.000000000000000,0.233764115432873
18632,5063.000000000000000,0.233776662484316
18633,5237.000000000000000,0.233789209535759
18634,4967.000000000000000,0.233801756587202
18635,4896.000000000000000,0.233814303638645
18636,5375.000000000000000,0.233826850690088
18637,4925.000000000000000,0.233839397741531
18638,5000.000000000000000,0.233851944792974
18639,5240.000000000000000,0.233864491844417
18640,4913.000000000000000,0.233877038895859
18641,4930.000000000000000,0.233889585947302
18642,5321.000000000000000,0.233902132998745
18643,4980.000000000000000,0.233914680050188
18644,5116.000000000000000,0.233927227101631
18645,5199.000000000000000,0.233939774153074
18646,5052.000000000000000,0.233952321204517
18647,4976.000000000000000,0.233964868255960
18648,5483.000000000000000,0.233977415307403
18649,4789.000000000000000,0.233989962358846
18650,5180.000000000000000,0.234002509410289
18651,6092.000000000000000,0.234015056461731
18652,5108.000000000000000,0.234027603513174
18653,4821.000000000000000,0.234040150564617
18654,5318.000000000000000,0.234052697616060
18655,5048.000000000000000,0.234065244667503
18656,5046.000000000000000,0.234077791718946
18657,5164.000000000000000,0.234090338770389
18658,4955.000000000000000,0.234102885821832
18659,4962.000000000000000,0.234115432873275
18660,5362.000000000000000,0.234127979924718
18661,4859.000000000000000,0.234140526976161
18662,5084.000000000000000,0.234153074027604
18663,5132.000000000000000,0.234165621079046
18664,4962.000000000000000,0.234178168130489
18665,4999.000000000000000,0.234190715181932
18666,5323.000000000000000,0.234203262233375
18667,4863.000000000000000,0.234215809284818
18668,5035.000000000000000,0.234228356336261
18669,5116.000000000000000,0.234240903387704
18670,5027.000000000000000,0.234253450439147
18671,4920.000000000000000,0.234265997490590
18672,5299.000000000000000,0.234278544542033
18673,5082.000000000000000,0.234291091593476
18674,5065.000000000000000,0.234303638644918
18675,6412.000000000000000,0.234316185696361
18676,5047.000000000000000,0.234328732747804
18677,5019.000000000000000,0.234341279799247
18678,5230.000000000000000,0.234353826850690
18679,4981.000000000000000,0.234366373902133
18680,5142.000000000000000,0.234378920953576
18681,5319.000000000000000,0.234391468005019
18682,4998.000000000000000,0.234404015056462
18683,4966.000000000000000,0.234416562107905
18684,5202.000000000000000,0.234429109159348
18685,4949.000000000000000,0.234441656210790
18686,5084.000000000000000,0.234454203262233
18687,5285.000000000000000,0.234466750313676
18688,5108.000000000000000,0.234479297365119
18689,4887.000000000000000,0.234491844416562
18690,5288.000000000000000,0.234504391468005
18691,4943.000000000000000,0.234516938519448
18692,5054.000000000000000,0.234529485570891
18693,5312.000000000000000,0.234542032622334
18694,5082.000000000000000,0.234554579673777
18695,5030.000000000000000,0.234567126725220
18696,5343.000000000000000,0.234579673776663
18697,4911.000000000000000,0.234592220828105
18698,4973.000000000000000,0.234604767879548
18699,5130.000000000000000,0.234617314930991
18700,5119.000000000000000,0.234629861982434
18701,5018.000000000000000,0.234642409033877
18702,5338.000000000000000,0.234654956085320
18703,4985.000000000000000,0.234667503136763
18704,4937.000000000000000,0.234680050188206
18705,5349.000000000000000,0.234692597239649
18706,5077.000000000000000,0.234705144291092
18707,5101.000000000000000,0.234717691342535
18708,5320.000000000000000,0.234730238393977
18709,4983.000000000000000,0.234742785445420
18710,4883.000000000000000,0.234755332496863
18711,5235.000000000000000,0.234767879548306
18712,5012.000000000000000,0.234780426599749
18713,4877.000000000000000,0.234792973651192
18714,5411.000000000000000,0.234805520702635
18715,5040.000000000000000,0.234818067754078
18716,4984.000000000000000,0.234830614805521
18717,5064.000000000000000,0.234843161856964
18718,4976.000000000000000,0.234855708908407
18719,4820.000000000000000,0.234868255959849
18720,6345.000000000000000,0.234880803011292
18721,4735.000000000000000,0.234893350062735
18722,5048.000000000000000,0.234905897114178
18723,5073.000000000000000,0.234918444165621
18724,5068.000000000000000,0.234930991217064
18725,5089.000000000000000,0.234943538268507
18726,5189.000000000000000,0.234956085319950
18727,5046.000000000000000,0.234968632371393
18728,5066.000000000000000,0.234981179422836
18729,5101.000000000000000,0.234993726474279
18730,5005.000000000000000,0.235006273525721
18731,5062.000000000000000,0.235018820577164
18732,5203.000000000000000,0.235031367628607
18733,4908.000000000000000,0.235043914680050
18734,5019.000000000000000,0.235056461731493
18735,5268.000000000000000,0.235069008782936
18736,5088.000000000000000,0.235081555834379
18737,4948.000000000000000,0.235094102885822
18738,5092.000000000000000,0.235106649937265
18739,4957.000000000000000,0.235119196988708
18740,5044.000000000000000,0.235131744040151
18741,5188.000000000000000,0.235144291091593
18742,4903.000000000000000,0.235156838143036
18743,5042.000000000000000,0.235169385194479
18744,5155.000000000000000,0.235181932245922
18745,4938.000000000000000,0.235194479297365
18746,5080.000000000000000,0.235207026348808
18747,5180.000000000000000,0.235219573400251
18748,5084.000000000000000,0.235232120451694
18749,4925.000000000000000,0.235244667503137
18750,6461.000000000000000,0.235257214554580
18751,4981.000000000000000,0.235269761606023
18752,4828.000000000000000,0.235282308657465
18753,5186.000000000000000,0.235294855708908
18754,5050.000000000000000,0.235307402760351
18755,5018.000000000000000,0.235319949811794
18756,5531.000000000000000,0.235332496863237
18757,4938.000000000000000,0.235345043914680
18758,4850.000000000000000,0.235357590966123
18759,5157.000000000000000,0.235370138017566
18760,4942.000000000000000,0.235382685069009
18761,4887.000000000000000,0.235395232120452
18762,5353.000000000000000,0.235407779171895
18763,5044.000000000000000,0.235420326223338
18764,5042.000000000000000,0.235432873274780
18765,5143.000000000000000,0.235445420326223
18766,5033.000000000000000,0.235457967377666
18767,4931.000000000000000,0.235470514429109
18768,5316.000000000000000,0.235483061480552
18769,4882.000000000000000,0.235495608531995
18770,4884.000000000000000,0.235508155583438
18771,5278.000000000000000,0.235520702634881
18772,4951.000000000000000,0.235533249686324
18773,4901.000000000000000,0.235545796737767
18774,5421.000000000000000,0.235558343789210
18775,4861.000000000000000,0.235570890840652
18776,4921.000000000000000,0.235583437892095
18777,5201.000000000000000,0.235595984943538
18778,4881.000000000000000,0.235608531994981
18779,4942.000000000000000,0.235621079046424
18780,5320.000000000000000,0.235633626097867
18781,4916.000000000000000,0.235646173149310
18782,5046.000000000000000,0.235658720200753
18783,5224.000000000000000,0.235671267252196
18784,4955.000000000000000,0.235683814303639
18785,4931.000000000000000,0.235696361355082
18786,5234.000000000000000,0.235708908406524
18787,4982.000000000000000,0.235721455457967
18788,5023.000000000000000,0.235734002509410
18789,6162.000000000000000,0.235746549560853
18790,4982.000000000000000,0.235759096612296
18791,4848.000000000000000,0.235771643663739
18792,5308.000000000000000,0.235784190715182
18793,5059.000000000000000,0.235796737766625
18794,4920.000000000000000,0.235809284818068
18795,5134.000000000000000,0.235821831869511
18796,4945.000000000000000,0.235834378920954
18797,4857.000000000000000,0.235846925972396
18798,5456.000000000000000,0.235859473023839
18799,4815.000000000000000,0.235872020075282
18800,5056.000000000000000,0.235884567126725
18801,5216.000000000000000,0.235897114178168
18802,5020.000000000000000,0.235909661229611
18803,4912.000000000000000,0.235922208281054
18804,5154.000000000000000,0.235934755332497
18805,4820.000000000000000,0.235947302383940
18806,4926.000000000000000,0.235959849435383
18807,5253.000000000000000,0.235972396486826
18808,4868.000000000000000,0.235984943538269
18809,4734.000000000000000,0.235997490589711
18810,5361.000000000000000,0.236010037641154
18811,5034.000000000000000,0.236022584692597
18812,4979.000000000000000,0.236035131744040
18813,5096.000000000000000,0.236047678795483
18814,4926.000000000000000,0.236060225846926
18815,4752.000000000000000,0.236072772898369
18816,5227.000000000000000,0.236085319949812
18817,4860.000000000000000,0.236097867001255
18818,5020.000000000000000,0.236110414052698
18819,5118.000000000000000,0.236122961104141
18820,5007.000000000000000,0.236135508155583
18821,4703.000000000000000,0.236148055207026
18822,5196.000000000000000,0.236160602258469
18823,4888.000000000000000,0.236173149309912
18824,5099.000000000000000,0.236185696361355
18825,6398.000000000000000,0.236198243412798
18826,5000.000000000000000,0.236210790464241
18827,4859.000000000000000,0.236223337515684
18828,5192.000000000000000,0.236235884567127
18829,5001.000000000000000,0.236248431618570
18830,4990.000000000000000,0.236260978670013
18831,5440.000000000000000,0.236273525721455
18832,4989.000000000000000,0.236286072772898
18833,4765.000000000000000,0.236298619824341
18834,5229.000000000000000,0.236311166875784
18835,4852.000000000000000,0.236323713927227
18836,4877.000000000000000,0.236336260978670
18837,5252.000000000000000,0.236348808030113
18838,5016.000000000000000,0.236361355081556
18839,4880.000000000000000,0.236373902132999
18840,5264.000000000000000,0.236386449184442
18841,4918.000000000000000,0.236398996235885
18842,4781.000000000000000,0.236411543287327
18843,5238.000000000000000,0.236424090338770
18844,4926.000000000000000,0.236436637390213
18845,4769.000000000000000,0.236449184441656
18846,5256.000000000000000,0.236461731493099
18847,4894.000000000000000,0.236474278544542
18848,4958.000000000000000,0.236486825595985
18849,5187.000000000000000,0.236499372647428
18850,5131.000000000000000,0.236511919698871
18851,4869.000000000000000,0.236524466750314
18852,5367.000000000000000,0.236537013801757
18853,4841.000000000000000,0.236549560853200
18854,4921.000000000000000,0.236562107904642
18855,5319.000000000000000,0.236574654956085
18856,4955.000000000000000,0.236587202007528
18857,4910.000000000000000,0.236599749058971
18858,6116.000000000000000,0.236612296110414
18859,4853.000000000000000,0.236624843161857
18860,4894.000000000000000,0.236637390213300
18861,5220.000000000000000,0.236649937264743
18862,5026.000000000000000,0.236662484316186
18863,4940.000000000000000,0.236675031367629
18864,5197.000000000000000,0.236687578419072
18865,4878.000000000000000,0.236700125470514
18866,4837.000000000000000,0.236712672521957
18867,5213.000000000000000,0.236725219573400
18868,5005.000000000000000,0.236737766624843
18869,4798.000000000000000,0.236750313676286
18870,5282.000000000000000,0.236762860727729
18871,4804.000000000000000,0.236775407779172
18872,4951.000000000000000,0.236787954830615
18873,5261.000000000000000,0.236800501882058
18874,4943.000000000000000,0.236813048933501
18875,5141.000000000000000,0.236825595984944
18876,5255.000000000000000,0.236838143036386
18877,4868.000000000000000,0.236850690087829
18878,4893.000000000000000,0.236863237139272
18879,5134.000000000000000,0.236875784190715
18880,4954.000000000000000,0.236888331242158
18881,4864.000000000000000,0.236900878293601
18882,5248.000000000000000,0.236913425345044
18883,4785.000000000000000,0.236925972396487
18884,4941.000000000000000,0.236938519447930
18885,5300.000000000000000,0.236951066499373
18886,5064.000000000000000,0.236963613550816
18887,4800.000000000000000,0.236976160602258
18888,5180.000000000000000,0.236988707653701
18889,4836.000000000000000,0.237001254705144
18890,4917.000000000000000,0.237013801756587
18891,5029.000000000000000,0.237026348808030
18892,4896.000000000000000,0.237038895859473
18893,4932.000000000000000,0.237051442910916
18894,5143.000000000000000,0.237063989962359
18895,4777.000000000000000,0.237076537013802
18896,4905.000000000000000,0.237089084065245
18897,5108.000000000000000,0.237101631116688
18898,4990.000000000000000,0.237114178168130
18899,4919.000000000000000,0.237126725219573
18900,6485.000000000000000,0.237139272271016
18901,4906.000000000000000,0.237151819322459
18902,4856.000000000000000,0.237164366373902
18903,5045.000000000000000,0.237176913425345
18904,5021.000000000000000,0.237189460476788
18905,4887.000000000000000,0.237202007528231
18906,5379.000000000000000,0.237214554579674
18907,4775.000000000000000,0.237227101631117
18908,5048.000000000000000,0.237239648682560
18909,5069.000000000000000,0.237252195734002
18910,4969.000000000000000,0.237264742785445
18911,4885.000000000000000,0.237277289836888
18912,5361.000000000000000,0.237289836888331
18913,4794.000000000000000,0.237302383939774
18914,5086.000000000000000,0.237314930991217
18915,5213.000000000000000,0.237327478042660
18916,5033.000000000000000,0.237340025094103
18917,4884.000000000000000,0.237352572145546
18918,5301.000000000000000,0.237365119196989
18919,4848.000000000000000,0.237377666248432
18920,4942.000000000000000,0.237390213299875
18921,5269.000000000000000,0.237402760351317
18922,5007.000000000000000,0.237415307402760
18923,4730.000000000000000,0.237427854454203
18924,5225.000000000000000,0.237440401505646
18925,5134.000000000000000,0.237452948557089
18926,4835.000000000000000,0.237465495608532
18927,6119.000000000000000,0.237478042659975
18928,4933.000000000000000,0.237490589711418
18929,4673.000000000000000,0.237503136762861
18930,5208.000000000000000,0.237515683814304
18931,4815.000000000000000,0.237528230865747
18932,4870.000000000000000,0.237540777917189
18933,5098.000000000000000,0.237553324968632
18934,4835.000000000000000,0.237565872020075
18935,4781.000000000000000,0.237578419071518
18936,5190.000000000000000,0.237590966122961
18937,4782.000000000000000,0.237603513174404
18938,4940.000000000000000,0.237616060225847
18939,5163.000000000000000,0.237628607277290
18940,4973.000000000000000,0.237641154328733
18941,4778.000000000000000,0.237653701380176
18942,5180.000000000000000,0.237666248431619
18943,4794.000000000000000,0.237678795483061
18944,4856.000000000000000,0.237691342534504
18945,5042.000000000000000,0.237703889585947
18946,4881.000000000000000,0.237716436637390
18947,4812.000000000000000,0.237728983688833
18948,5236.000000000000000,0.237741530740276
18949,4994.000000000000000,0.237754077791719
18950,5032.000000000000000,0.237766624843162
18951,5149.000000000000000,0.237779171894605
18952,4919.000000000000000,0.237791718946048
18953,4907.000000000000000,0.237804265997491
18954,5242.000000000000000,0.237816813048933
18955,4853.000000000000000,0.237829360100376
18956,4945.000000000000000,0.237841907151819
18957,5173.000000000000000,0.237854454203262
18958,4936.000000000000000,0.237867001254705
18959,4891.000000000000000,0.237879548306148
18960,5223.000000000000000,0.237892095357591
18961,4803.000000000000000,0.237904642409034
18962,4905.000000000000000,0.237917189460477
18963,4944.000000000000000,0.237929736511920
18964,4979.000000000000000,0.237942283563363
18965,4792.000000000000000,0.237954830614806
18966,5163.000000000000000,0.237967377666248
18967,5025.000000000000000,0.237979924717691
18968,4964.000000000000000,0.237992471769134
18969,5036.000000000000000,0.238005018820577
18970,4941.000000000000000,0.238017565872020
18971,4898.000000000000000,0.238030112923463
18972,5165.000000000000000,0.238042659974906
18973,4916.000000000000000,0.238055207026349
18974,4934.000000000000000,0.238067754077792
18975,6299.000000000000000,0.238080301129235
18976,5020.000000000000000,0.238092848180678
18977,4799.000000000000000,0.238105395232120
18978,5100.000000000000000,0.238117942283563
18979,4890.000000000000000,0.238130489335006
18980,4961.000000000000000,0.238143036386449
18981,5345.000000000000000,0.238155583437892
18982,4927.000000000000000,0.238168130489335
18983,4794.000000000000000,0.238180677540778
18984,5265.000000000000000,0.238193224592221
18985,4867.000000000000000,0.238205771643664
18986,4878.000000000000000,0.238218318695107
18987,5143.000000000000000,0.238230865746550
18988,4758.000000000000000,0.238243412797992
18989,4839.000000000000000,0.238255959849435
18990,5202.000000000000000,0.238268506900878
18991,4630.000000000000000,0.238281053952321
18992,4933.000000000000000,0.238293601003764
18993,5210.000000000000000,0.238306148055207
18994,4923.000000000000000,0.238318695106650
18995,4858.000000000000000,0.238331242158093
18996,6146.000000000000000,0.238343789209536
18997,4864.000000000000000,0.238356336260979
18998,4920.000000000000000,0.238368883312422
18999,5096.000000000000000,0.238381430363864
19000,5032.000000000000000,0.238393977415307
19001,4861.000000000000000,0.238406524466750
19002,5065.000000000000000,0.238419071518193
19003,4863.000000000000000,0.238431618569636
19004,4855.000000000000000,0.238444165621079
19005,5196.000000000000000,0.238456712672522
19006,4872.000000000000000,0.238469259723965
19007,4709.000000000000000,0.238481806775408
19008,5183.000000000000000,0.238494353826851
19009,4741.000000000000000,0.238506900878294
19010,4846.000000000000000,0.238519447929737
19011,5250.000000000000000,0.238531994981179
19012,4967.000000000000000,0.238544542032622
19013,4743.000000000000000,0.238557089084065
19014,5167.000000000000000,0.238569636135508
19015,4970.000000000000000,0.238582183186951
19016,4863.000000000000000,0.238594730238394
19017,5107.000000000000000,0.238607277289837
19018,4979.000000000000000,0.238619824341280
19019,4855.000000000000000,0.238632371392723
19020,5266.000000000000000,0.238644918444166
19021,4805.000000000000000,0.238657465495609
19022,4856.000000000000000,0.238670012547051
19023,5062.000000000000000,0.238682559598494
19024,4921.000000000000000,0.238695106649937
19025,4933.000000000000000,0.238707653701380
19026,5247.000000000000000,0.238720200752823
19027,4832.000000000000000,0.238732747804266
19028,4909.000000000000000,0.238745294855709
19029,5122.000000000000000,0.238757841907152
19030,4881.000000000000000,0.238770388958595
19031,4716.000000000000000,0.238782936010038
19032,5193.000000000000000,0.238795483061481
19033,4867.000000000000000,0.238808030112923
19034,4891.000000000000000,0.238820577164366
19035,5111.000000000000000,0.238833124215809
19036,4861.000000000000000,0.238845671267252
19037,4873.000000000000000,0.238858218318695
19038,5169.000000000000000,0.238870765370138
19039,4899.000000000000000,0.238883312421581
19040,4974.000000000000000,0.238895859473024
19041,5124.000000000000000,0.238908406524467
19042,4885.000000000000000,0.238920953575910
19043,4870.000000000000000,0.238933500627353
19044,5169.000000000000000,0.238946047678795
19045,4900.000000000000000,0.238958594730238
19046,4912.000000000000000,0.238971141781681
19047,5013.000000000000000,0.238983688833124
19048,4955.000000000000000,0.238996235884567
19049,4781.000000000000000,0.239008782936010
19050,6437.000000000000000,0.239021329987453
19051,4857.000000000000000,0.239033877038896
19052,4938.000000000000000,0.239046424090339
19053,5161.000000000000000,0.239058971141782
19054,5005.000000000000000,0.239071518193225
19055,4785.000000000000000,0.239084065244668
19056,5332.000000000000000,0.239096612296110
19057,4899.000000000000000,0.239109159347553
19058,4801.000000000000000,0.239121706398996
19059,5091.000000000000000,0.239134253450439
19060,4976.000000000000000,0.239146800501882
19061,4778.000000000000000,0.239159347553325
19062,5234.000000000000000,0.239171894604768
19063,4804.000000000000000,0.239184441656211
19064,4893.000000000000000,0.239196988707654
19065,5935.000000000000000,0.239209535759097
19066,4922.000000000000000,0.239222082810540
19067,4898.000000000000000,0.239234629861982
19068,5180.000000000000000,0.239247176913425
19069,4802.000000000000000,0.239259723964868
19070,5018.000000000000000,0.239272271016311
19071,5015.000000000000000,0.239284818067754
19072,4904.000000000000000,0.239297365119197
19073,4827.000000000000000,0.239309912170640
19074,5163.000000000000000,0.239322459222083
19075,4896.000000000000000,0.239335006273526
19076,4860.000000000000000,0.239347553324969
19077,5069.000000000000000,0.239360100376412
19078,4847.000000000000000,0.239372647427854
19079,4834.000000000000000,0.239385194479297
19080,5319.000000000000000,0.239397741530740
19081,4804.000000000000000,0.239410288582183
19082,4887.000000000000000,0.239422835633626
19083,5136.000000000000000,0.239435382685069
19084,4853.000000000000000,0.239447929736512
19085,4761.000000000000000,0.239460476787955
19086,5236.000000000000000,0.239473023839398
19087,4780.000000000000000,0.239485570890841
19088,4847.000000000000000,0.239498117942284
19089,5113.000000000000000,0.239510664993726
19090,4892.000000000000000,0.239523212045169
19091,4824.000000000000000,0.239535759096612
19092,5307.000000000000000,0.239548306148055
19093,4819.000000000000000,0.239560853199498
19094,4784.000000000000000,0.239573400250941
19095,5086.000000000000000,0.239585947302384
19096,4883.000000000000000,0.239598494353827
19097,4673.000000000000000,0.239611041405270
19098,5224.000000000000000,0.239623588456713
19099,4806.000000000000000,0.239636135508156
19100,5047.000000000000000,0.239648682559599
19101,4959.000000000000000,0.239661229611041
19102,4951.000000000000000,0.239673776662484
19103,4828.000000000000000,0.239686323713927
19104,5165.000000000000000,0.239698870765370
19105,4837.000000000000000,0.239711417816813
19106,4870.000000000000000,0.239723964868256
19107,5003.000000000000000,0.239736511919699
19108,4910.000000000000000,0.239749058971142
19109,4718.000000000000000,0.239761606022585
19110,5219.000000000000000,0.239774153074028
19111,4686.000000000000000,0.239786700125471
19112,4966.000000000000000,0.239799247176913
19113,5073.000000000000000,0.239811794228356
19114,4739.000000000000000,0.239824341279799
19115,4882.000000000000000,0.239836888331242
19116,5381.000000000000000,0.239849435382685
19117,4964.000000000000000,0.239861982434128
19118,4948.000000000000000,0.239874529485571
19119,5001.000000000000000,0.239887076537014
19120,4928.000000000000000,0.239899623588457
19121,4769.000000000000000,0.239912170639900
19122,5224.000000000000000,0.239924717691343
19123,4726.000000000000000,0.239937264742785
19124,5011.000000000000000,0.239949811794228
19125,6257.000000000000000,0.239962358845671
19126,4906.000000000000000,0.239974905897114
19127,4889.000000000000000,0.239987452948557
19128,5289.000000000000000,0.240000000000000
19129,4774.000000000000000,0.240012547051443
19130,4823.000000000000000,0.240025094102886
19131,5181.000000000000000,0.240037641154329
19132,4878.000000000000000,0.240050188205772
19133,4766.000000000000000,0.240062735257215
19134,5981.000000000000000,0.240075282308657
19135,4857.000000000000000,0.240087829360100
19136,4938.000000000000000,0.240100376411543
19137,5093.000000000000000,0.240112923462986
19138,4867.000000000000000,0.240125470514429
19139,4821.000000000000000,0.240138017565872
19140,5085.000000000000000,0.240150564617315
19141,4811.000000000000000,0.240163111668758
19142,4885.000000000000000,0.240175658720201
19143,5144.000000000000000,0.240188205771644
19144,4792.000000000000000,0.240200752823087
19145,4761.000000000000000,0.240213299874529
19146,5133.000000000000000,0.240225846925972
19147,4862.000000000000000,0.240238393977415
19148,4910.000000000000000,0.240250941028858
19149,5176.000000000000000,0.240263488080301
19150,4995.000000000000000,0.240276035131744
19151,4840.000000000000000,0.240288582183187
19152,5201.000000000000000,0.240301129234630
19153,4782.000000000000000,0.240313676286073
19154,4902.000000000000000,0.240326223337516
19155,5096.000000000000000,0.240338770388959
19156,4816.000000000000000,0.240351317440402
19157,4854.000000000000000,0.240363864491844
19158,5187.000000000000000,0.240376411543287
19159,4751.000000000000000,0.240388958594730
19160,4906.000000000000000,0.240401505646173
19161,5124.000000000000000,0.240414052697616
19162,4811.000000000000000,0.240426599749059
19163,4715.000000000000000,0.240439146800502
19164,5298.000000000000000,0.240451693851945
19165,4960.000000000000000,0.240464240903388
19166,4794.000000000000000,0.240476787954831
19167,5159.000000000000000,0.240489335006274
19168,4917.000000000000000,0.240501882057716
19169,4713.000000000000000,0.240514429109159
19170,5090.000000000000000,0.240526976160602
19171,4797.000000000000000,0.240539523212045
19172,4843.000000000000000,0.240552070263488
19173,5050.000000000000000,0.240564617314931
19174,4856.000000000000000,0.240577164366374
19175,4782.000000000000000,0.240589711417817
19176,5138.000000000000000,0.240602258469260
19177,4841.000000000000000,0.240614805520703
19178,4853.000000000000000,0.240627352572146
19179,5062.000000000000000,0.240639899623588
19180,4870.000000000000000,0.240652446675031
19181,4778.000000000000000,0.240664993726474
19182,5106.000000000000000,0.240677540777917
19183,4699.000000000000000,0.240690087829360
19184,4816.000000000000000,0.240702634880803
19185,5051.000000000000000,0.240715181932246
19186,4921.000000000000000,0.240727728983689
19187,4863.000000000000000,0.240740276035132
19188,5195.000000000000000,0.240752823086575
19189,4631.000000000000000,0.240765370138018
19190,4938.000000000000000,0.240777917189460
19191,5129.000000000000000,0.240790464240903
19192,4934.000000000000000,0.240803011292346
19193,4871.000000000000000,0.240815558343789
19194,5063.000000000000000,0.240828105395232
19195,4854.000000000000000,0.240840652446675
19196,4886.000000000000000,0.240853199498118
19197,5016.000000000000000,0.240865746549561
19198,4717.000000000000000,0.240878293601004
19199,4811.000000000000000,0.240890840652447
19200,6336.000000000000000,0.240903387703890
19201,4750.000000000000000,0.240915934755332
19202,4908.000000000000000,0.240928481806775
19203,6063.000000000000000,0.240941028858218
19204,4858.000000000000000,0.240953575909661
19205,4841.000000000000000,0.240966122961104
19206,5340.000000000000000,0.240978670012547
19207,4731.000000000000000,0.240991217063990
19208,4758.000000000000000,0.241003764115433
19209,4996.000000000000000,0.241016311166876
19210,4963.000000000000000,0.241028858218319
19211,4638.000000000000000,0.241041405269762
19212,5176.000000000000000,0.241053952321205
19213,4833.000000000000000,0.241066499372647
19214,4816.000000000000000,0.241079046424090
19215,5116.000000000000000,0.241091593475533
19216,4908.000000000000000,0.241104140526976
19217,4699.000000000000000,0.241116687578419
19218,5126.000000000000000,0.241129234629862
19219,4777.000000000000000,0.241141781681305
19220,4819.000000000000000,0.241154328732748
19221,4975.000000000000000,0.241166875784191
19222,4827.000000000000000,0.241179422835634
19223,4731.000000000000000,0.241191969887077
19224,5182.000000000000000,0.241204516938519
19225,4920.000000000000000,0.241217063989962
19226,4763.000000000000000,0.241229611041405
19227,5040.000000000000000,0.241242158092848
19228,4812.000000000000000,0.241254705144291
19229,4839.000000000000000,0.241267252195734
19230,5356.000000000000000,0.241279799247177
19231,4857.000000000000000,0.241292346298620
19232,4825.000000000000000,0.241304893350063
19233,5019.000000000000000,0.241317440401506
19234,4881.000000000000000,0.241329987452949
19235,4803.000000000000000,0.241342534504391
19236,5214.000000000000000,0.241355081555834
19237,4633.000000000000000,0.241367628607277
19238,4798.000000000000000,0.241380175658720
19239,4906.000000000000000,0.241392722710163
19240,4810.000000000000000,0.241405269761606
19241,4848.000000000000000,0.241417816813049
19242,5150.000000000000000,0.241430363864492
19243,4804.000000000000000,0.241442910915935
19244,4826.000000000000000,0.241455457967378
19245,5100.000000000000000,0.241468005018821
19246,4840.000000000000000,0.241480552070263
19247,4794.000000000000000,0.241493099121706
19248,5140.000000000000000,0.241505646173149
19249,4875.000000000000000,0.241518193224592
19250,4904.000000000000000,0.241530740276035
19251,5122.000000000000000,0.241543287327478
19252,4832.000000000000000,0.241555834378921
19253,4653.000000000000000,0.241568381430364
19254,5080.000000000000000,0.241580928481807
19255,4883.000000000000000,0.241593475533250
19256,4906.000000000000000,0.241606022584693
19257,5002.000000000000000,0.241618569636136
19258,4993.000000000000000,0.241631116687578
19259,4743.000000000000000,0.241643663739021
19260,5245.000000000000000,0.241656210790464
