Value,Count
27744,1.000000000000000
27756,1.000000000000000
27760,1.000000000000000
27768,1.000000000000000
27769,1.000000000000000
27772,1.000000000000000
27773,1.000000000000000
27778,1.000000000000000
27780,1.000000000000000
27791,1.000000000000000
27800,1.000000000000000
27808,1.000000000000000
27809,1.000000000000000
27821,2.000000000000000
27834,1.000000000000000
27838,1.000000000000000
27842,1.000000000000000
27848,1.000000000000000
27850,1.000000000000000
27853,1.000000000000000
27864,1.000000000000000
27869,1.000000000000000
27874,1.000000000000000
27878,1.000000000000000
27879,1.000000000000000
27883,1.000000000000000
27889,1.000000000000000
27898,1.000000000000000
27900,1.000000000000000
27923,1.000000000000000
27928,1.000000000000000
27936,1.000000000000000
27937,1.000000000000000
27939,1.000000000000000
27951,1.000000000000000
27957,1.000000000000000
27962,1.000000000000000
27968,1.000000000000000
28001,1.000000000000000
28004,2.000000000000000
28005,1.000000000000000
28007,1.000000000000000
28009,1.000000000000000
28020,1.000000000000000
28025,1.000000000000000
28044,1.000000000000000
28047,1.000000000000000
28050,1.000000000000000
28052,1.000000000000000
28057,1.000000000000000
28061,1.000000000000000
28067,1.000000000000000
28074,1.000000000000000
28079,1.000000000000000
28082,2.000000000000000
28088,1.000000000000000
28104,1.000000000000000
28111,1.000000000000000
28112,1.000000000000000
28113,1.000000000000000
28118,1.000000000000000
28121,2.000000000000000
28126,1.000000000000000
28152,1.000000000000000
28154,1.000000000000000
28155,1.000000000000000
28157,1.000000000000000
28165,1.000000000000000
28172,1.000000000000000
28178,1.000000000000000
28186,1.000000000000000
28196,2.000000000000000
28200,1.000000000000000
28202,1.000000000000000
28204,1.000000000000000
28209,1.000000000000000
28212,1.000000000000000
28216,1.000000000000000
28220,1.000000000000000
28233,1.000000000000000
28239,1.000000000000000
28247,1.000000000000000
28252,1.000000000000000
28256,1.000000000000000
28257,1.000000000000000
28261,1.000000000000000
28267,1.000000000000000
28269,1.000000000000000
28271,1.000000000000000
28287,1.000000000000000
28291,1.000000000000000
28293,1.000000000000000
28295,1.000000000000000
28297,1.000000000000000
28300,1.000000000000000
28302,1.000000000000000
28305,1.000000000000000
28309,1.000000000000000
28310,1.000000000000000
28315,1.000000000000000
28318,1.000000000000000
28323,1.000000000000000
28332,1.000000000000000
28335,1.000000000000000
28337,1.000000000000000
28340,1.000000000000000
28341,1.000000000000000
28343,1.000000000000000
28346,1.000000000000000
28347,2.000000000000000
28356,1.000000000000000
28363,1.000000000000000
28369,1.000000000000000
28370,1.000000000000000
28377,1.000000000000000
28386,1.000000000000000
28387,1.000000000000000
28388,1.000000000000000
28390,1.000000000000000
28398,1.000000000000000
28405,1.000000000000000
28409,1.000000000000000
28419,2.000000000000000
28425,1.000000000000000
28426,1.000000000000000
28430,1.000000000000000
28433,1.000000000000000
28434,1.000000000000000
28437,1.000000000000000
28438,1.000000000000000
28449,1.000000000000000
28452,1.000000000000000
28455,1.000000000000000
28464,1.000000000000000
28468,1.000000000000000
28471,2.000000000000000
28472,1.000000000000000
28477,1.000000000000000
28481,1.000000000000000
28488,1.000000000000000
28497,1.000000000000000
28498,1.000000000000000
28515,1.000000000000000
28517,1.000000000000000
28518,1.000000000000000
28519,1.000000000000000
28521,1.000000000000000
28524,1.000000000000000
28533,1.000000000000000
28535,1.000000000000000
28542,1.000000000000000
28551,1.000000000000000
28553,1.000000000000000
28572,1.000000000000000
28573,1.000000000000000
28574,1.000000000000000
28576,1.000000000000000
28584,1.000000000000000
28606,1.000000000000000
28607,1.000000000000000
28613,1.000000000000000
28617,1.000000000000000
28618,1.000000000000000
28621,1.000000000000000
28623,2.000000000000000
28626,1.000000000000000
28628,1.000000000000000
28649,1.000000000000000
28654,1.000000000000000
28662,1.000000000000000
28669,1.000000000000000
28670,1.000000000000000
28674,1.000000000000000
28676,2.000000000000000
28680,1.000000000000000
28682,1.000000000000000
28687,1.000000000000000
28691,1.000000000000000
28692,1.000000000000000
28695,1.000000000000000
28697,1.000000000000000
28705,1.000000000000000
28708,1.000000000000000
28715,3.000000000000000
28725,1.000000000000000
28729,1.000000000000000
28734,2.000000000000000
28739,1.000000000000000
28742,1.000000000000000
28743,1.000000000000000
28745,1.000000000000000
28747,1.000000000000000
28749,1.000000000000000
28753,1.000000000000000
28762,1.000000000000000
28764,1.000000000000000
28771,1.000000000000000
28777,2.000000000000000
28792,1.000000000000000
28794,1.000000000000000
28795,1.000000000000000
28799,1.000000000000000
28801,1.000000000000000
28803,1.000000000000000
28813,1.000000000000000
28816,1.000000000000000
28824,1.000000000000000
28826,1.000000000000000
28827,1.000000000000000
28833,1.000000000000000
28834,2.000000000000000
28835,1.000000000000000
28842,1.000000000000000
28851,1.000000000000000
28856,1.000000000000000
28861,2.000000000000000
28863,1.000000000000000
28864,1.000000000000000
28871,1.000000000000000
28875,1.000000000000000
28878,1.000000000000000
28880,1.000000000000000
28892,2.000000000000000
28895,1.000000000000000
28909,1.000000000000000
28916,2.000000000000000
28917,1.000000000000000
28919,1.000000000000000
28924,1.000000000000000
28925,1.000000000000000
28939,1.000000000000000
28950,1.000000000000000
28965,1.000000000000000
28968,1.000000000000000
28969,2.000000000000000
28973,1.000000000000000
28975,1.000000000000000
28984,1.000000000000000
28987,1.000000000000000
28996,1.000000000000000
29004,1.000000000000000
29005,1.000000000000000
29006,2.000000000000000
29017,1.000000000000000
29024,1.000000000000000
29032,1.000000000000000
29040,2.000000000000000
29045,1.000000000000000
29047,1.000000000000000
29050,1.000000000000000
29056,1.000000000000000
29071,1.000000000000000
29076,1.000000000000000
29082,1.000000000000000
29083,1.000000000000000
29088,1.000000000000000
29091,1.000000000000000
29101,1.000000000000000
29104,1.000000000000000
29109,1.000000000000000
29121,1.000000000000000
29122,2.000000000000000
29123,1.000000000000000
29131,1.000000000000000
29134,1.000000000000000
29165,1.000000000000000
29167,1.000000000000000
29192,1.000000000000000
29213,1.000000000000000
29215,1.000000000000000
29218,1.000000000000000
29225,1.000000000000000
29237,1.000000000000000
29249,1.000000000000000
29250,1.000000000000000
29253,1.000000000000000
29257,1.000000000000000
29282,1.000000000000000
29288,1.000000000000000
29290,1.000000000000000
29293,1.000000000000000
29299,1.000000000000000
29303,1.000000000000000
29306,1.000000000000000
29314,1.000000000000000
29334,1.000000000000000
29335,1.000000000000000
29336,2.000000000000000
29347,1.000000000000000
29359,1.000000000000000
29361,1.000000000000000
29374,1.000000000000000
29379,1.000000000000000
29384,1.000000000000000
29406,1.000000000000000
29421,1.000000000000000
29423,1.000000000000000
29440,1.000000000000000
29442,1.000000000000000
29444,1.000000000000000
29448,1.000000000000000
29450,1.000000000000000
29451,1.000000000000000
29474,1.000000000000000
29477,1.000000000000000
29493,1.000000000000000
29494,1.000000000000000
29495,2.000000000000000
29496,1.000000000000000
29500,1.000000000000000
29503,1.000000000000000
29505,1.000000000000000
29507,1.000000000000000
29508,1.000000000000000
29510,1.000000000000000
29512,1.000000000000000
29518,1.000000000000000
29519,1.000000000000000
29531,1.000000000000000
29533,1.000000000000000
29539,1.000000000000000
29541,2.000000000000000
29542,1.000000000000000
29544,1.000000000000000
29548,1.000000000000000
29550,1.000000000000000
29557,1.000000000000000
29562,1.000000000000000
29590,1.000000000000000
29595,1.000000000000000
29608,1.000000000000000
29609,1.000000000000000
29610,1.000000000000000
29619,2.000000000000000
29620,1.000000000000000
29626,1.000000000000000
29628,1.000000000000000
29630,1.000000000000000
29646,1.000000000000000
29654,1.000000000000000
29660,1.000000000000000
29666,1.000000000000000
29668,1.000000000000000
29670,1.000000000000000
29673,1.000000000000000
29674,1.000000000000000
29684,1.000000000000000
29688,1.000000000000000
29689,1.000000000000000
29707,1.000000000000000
29709,1.000000000000000
29727,1.000000000000000
29748,1.000000000000000
29767,1.000000000000000
29771,1.000000000000000
29783,1.000000000000000
29784,1.000000000000000
29799,1.000000000000000
29800,1.000000000000000
29809,1.000000000000000
29810,1.000000000000000
29811,1.000000000000000
29820,1.000000000000000
29828,1.000000000000000
29834,1.000000000000000
29836,1.000000000000000
29858,1.000000000000000
29867,1.000000000000000
29871,2.000000000000000
29880,1.000000000000000
29891,1.000000000000000
29896,1.000000000000000
29902,2.000000000000000
29903,1.000000000000000
29915,1.000000000000000
29921,1.000000000000000
29922,1.000000000000000
29929,1.000000000000000
29940,1.000000000000000
29945,1.000000000000000
29946,1.000000000000000
29948,1.000000000000000
29953,1.000000000000000
29961,1.000000000000000
29965,2.000000000000000
29980,1.000000000000000
29992,1.000000000000000
30009,1.000000000000000
30013,1.000000000000000
30018,1.000000000000000
30022,1.000000000000000
30027,1.000000000000000
30029,1.000000000000000
30030,1.000000000000000
30031,2.000000000000000
30032,1.000000000000000
30042,1.000000000000000
30044,1.000000000000000
30045,2.000000000000000
30055,1.000000000000000
30063,1.000000000000000
30071,1.000000000000000
30073,1.000000000000000
30085,1.000000000000000
30090,1.000000000000000
30091,1.000000000000000
30092,1.000000000000000
30097,1.000000000000000
30106,2.000000000000000
30119,1.000000000000000
30133,1.000000000000000
30138,1.000000000000000
30140,1.000000000000000
30141,1.000000000000000
30145,1.000000000000000
30147,1.000000000000000
30152,2.000000000000000
30164,1.000000000000000
30167,1.000000000000000
30168,1.000000000000000
30175,2.000000000000000
30176,2.000000000000000
30177,1.000000000000000
30179,1.000000000000000
30186,1.000000000000000
30187,1.000000000000000
30206,1.000000000000000
30207,1.000000000000000
30209,1.000000000000000
30212,2.000000000000000
30217,1.000000000000000
30219,1.000000000000000
30220,1.000000000000000
30225,1.000000000000000
30227,1.000000000000000
30239,1.000000000000000
30247,1.000000000000000
30251,1.000000000000000
30254,1.000000000000000
30266,2.000000000000000
30286,1.000000000000000
30291,2.000000000000000
30296,1.000000000000000
30299,1.000000000000000
30305,1.000000000000000
30306,1.000000000000000
30316,1.000000000000000
30318,1.000000000000000
30331,1.000000000000000
30333,1.000000000000000
30349,1.000000000000000
30354,1.000000000000000
30355,1.000000000000000
30366,1.000000000000000
30384,1.000000000000000
30385,1.000000000000000
30405,1.000000000000000
30408,1.000000000000000
30411,1.000000000000000
30415,1.000000000000000
30416,1.000000000000000
30422,1.000000000000000
30430,1.000000000000000
30431,1.000000000000000
30436,1.000000000000000
30439,1.000000000000000
30441,1.000000000000000
30449,1.000000000000000
30455,1.000000000000000
30480,1.000000000000000
30485,1.000000000000000
30486,1.000000000000000
30491,1.000000000000000
30492,1.000000000000000
30497,1.000000000000000
30499,1.000000000000000
30500,1.000000000000000
30502,1.000000000000000
30503,2.000000000000000
30506,1.000000000000000
30509,1.000000000000000
30517,1.000000000000000
30519,1.000000000000000
30527,1.000000000000000
30540,1.000000000000000
30547,1.000000000000000
30561,1.000000000000000
30572,1.000000000000000
30575,1.000000000000000
30576,1.000000000000000
30582,1.000000000000000
30591,1.000000000000000
30594,1.000000000000000
30600,2.000000000000000
30603,2.000000000000000
30617,1.000000000000000
30620,1.000000000000000
30623,1.000000000000000
30634,1.000000000000000
30639,1.000000000000000
30644,1.000000000000000
30652,1.000000000000000
30660,1.000000000000000
30668,1.000000000000000
30669,1.000000000000000
30675,1.000000000000000
30676,1.000000000000000
30688,1.000000000000000
30691,2.000000000000000
30696,1.000000000000000
30699,1.000000000000000
30710,1.000000000000000
30716,1.000000000000000
30725,1.000000000000000
30726,2.000000000000000
30729,1.000000000000000
30738,1.000000000000000
30744,1.000000000000000
30745,1.000000000000000
30753,1.000000000000000
30754,1.000000000000000
30756,1.000000000000000
30759,1.000000000000000
30760,1.000000000000000
30762,2.000000000000000
30764,3.000000000000000
30770,1.000000000000000
30775,1.000000000000000
30781,1.000000000000000
30785,1.000000000000000
30797,1.000000000000000
30799,1.000000000000000
30804,1.000000000000000
30808,1.000000000000000
30809,2.000000000000000
30810,1.000000000000000
30812,1.000000000000000
30819,1.000000000000000
30830,1.000000000000000
30832,1.000000000000000
30835,1.000000000000000
30837,1.000000000000000
30847,1.000000000000000
30848,1.000000000000000
30857,1.000000000000000
30865,1.000000000000000
30868,1.000000000000000
30872,1.000000000000000
30880,1.000000000000000
30884,1.000000000000000
30891,1.000000000000000
30892,1.000000000000000
30895,1.000000000000000
30905,1.000000000000000
30910,1.000000000000000
30914,1.000000000000000
30924,1.000000000000000
30935,1.000000000000000
30939,1.000000000000000
30974,1.000000000000000
30976,1.000000000000000
30979,1.000000000000000
30980,1.000000000000000
30991,1.000000000000000
31014,2.000000000000000
31015,1.000000000000000
31020,1.000000000000000
31037,2.000000000000000
31062,1.000000000000000
31071,2.000000000000000
31075,1.000000000000000
31082,1.000000000000000
31088,1.000000000000000
31089,1.000000000000000
31091,1.000000000000000
31095,1.000000000000000
31096,1.000000000000000
31111,1.000000000000000
31118,1.000000000000000
31120,1.000000000000000
31135,1.000000000000000
31137,1.000000000000000
31143,1.000000000000000
31145,1.000000000000000
31147,1.000000000000000
31150,1.000000000000000
31153,1.000000000000000
31155,1.000000000000000
31158,1.000000000000000
31165,1.000000000000000
31174,1.000000000000000
31190,1.000000000000000
31205,1.000000000000000
31210,1.000000000000000
31211,1.000000000000000
31215,1.000000000000000
31236,1.000000000000000
31255,1.000000000000000
31272,1.000000000000000
31275,1.000000000000000
31283,2.000000000000000
31286,1.000000000000000
31288,1.000000000000000
31297,2.000000000000000
31302,1.000000000000000
31305,1.000000000000000
31307,1.000000000000000
31322,1.000000000000000
31326,1.000000000000000
31327,1.000000000000000
31328,1.000000000000000
31334,1.000000000000000
31336,3.000000000000000
31347,1.000000000000000
31350,1.000000000000000
31354,1.000000000000000
31361,1.000000000000000
31363,1.000000000000000
31364,1.000000000000000
31368,1.000000000000000
31387,1.000000000000000
31398,1.000000000000000
31426,1.000000000000000
31427,1.000000000000000
31439,1.000000000000000
31440,1.000000000000000
31444,1.000000000000000
31453,1.000000000000000
31461,1.000000000000000
31462,1.000000000000000
31468,1.000000000000000
31470,1.000000000000000
31473,1.000000000000000
31488,2.000000000000000
31494,1.000000000000000
31496,1.000000000000000
31498,1.000000000000000
31500,1.000000000000000
31515,1.000000000000000
31537,1.000000000000000
31556,1.000000000000000
31559,2.000000000000000
31560,1.000000000000000
31562,1.000000000000000
31565,1.000000000000000
31566,1.000000000000000
31568,1.000000000000000
31582,1.000000000000000
31583,1.000000000000000
31597,1.000000000000000
31600,1.000000000000000
31606,1.000000000000000
31611,1.000000000000000
31617,1.000000000000000
31641,1.000000000000000
31642,1.000000000000000
31647,1.000000000000000
31648,1.000000000000000
31660,1.000000000000000
31670,1.000000000000000
31678,1.000000000000000
31685,1.000000000000000
31696,1.000000000000000
31703,1.000000000000000
31721,1.000000000000000
31722,1.000000000000000
31724,1.000000000000000
31727,1.000000000000000
31733,2.000000000000000
31743,1.000000000000000
31746,1.000000000000000
31750,1.000000000000000
31752,1.000000000000000
31753,1.000000000000000
31757,1.000000000000000
31758,1.000000000000000
31761,1.000000000000000
31766,1.000000000000000
31772,1.000000000000000
31780,1.000000000000000
31783,1.000000000000000
31795,1.000000000000000
31809,1.000000000000000
31819,1.000000000000000
31833,1.000000000000000
31834,1.000000000000000
31839,1.000000000000000
31840,1.000000000000000
31861,1.000000000000000
31864,1.000000000000000
31873,1.000000000000000
31879,1.000000000000000
31881,1.000000000000000
31882,1.000000000000000
31885,1.000000000000000
31892,1.000000000000000
31898,1.000000000000000
31899,1.000000000000000
31913,1.000000000000000
31931,1.000000000000000
31932,1.000000000000000
31943,1.000000000000000
31946,1.000000000000000
31960,1.000000000000000
31964,1.000000000000000
31965,1.000000000000000
31979,1.000000000000000
31982,2.000000000000000
31985,1.000000000000000
31986,1.000000000000000
31996,1.000000000000000
32011,1.000000000000000
32015,1.000000000000000
32028,1.000000000000000
32031,1.000000000000000
32034,1.000000000000000
32037,1.000000000000000
32040,1.000000000000000
32042,1.000000000000000
32047,1.000000000000000
32057,1.000000000000000
32058,1.000000000000000
32070,1.000000000000000
32081,1.000000000000000
32083,1.000000000000000
32084,1.000000000000000
32089,2.000000000000000
32108,1.000000000000000
32116,1.000000000000000
32121,1.000000000000000
32128,1.000000000000000
32131,1.000000000000000
32138,1.000000000000000
32143,1.000000000000000
32146,1.000000000000000
32150,1.000000000000000
32151,1.000000000000000
32156,1.000000000000000
32157,1.000000000000000
32161,1.000000000000000
32169,1.000000000000000
32175,1.000000000000000
32185,1.000000000000000
32186,1.000000000000000
32199,1.000000000000000
32202,1.000000000000000
32205,1.000000000000000
32206,1.000000000000000
32215,1.000000000000000
32236,1.000000000000000
32237,1.000000000000000
32259,1.000000000000000
32261,1.000000000000000
32262,1.000000000000000
32264,2.000000000000000
32269,1.000000000000000
32270,1.000000000000000
32271,1.000000000000000
32281,1.000000000000000
32289,1.000000000000000
32318,1.000000000000000
32329,1.000000000000000
32336,1.000000000000000
32360,1.000000000000000
32371,1.000000000000000
32374,1.000000000000000
32379,1.000000000000000
32380,1.000000000000000
32388,1.000000000000000
32396,1.000000000000000
32405,1.000000000000000
32412,1.000000000000000
32420,1.000000000000000
32427,1.000000000000000
32430,1.000000000000000
32442,1.000000000000000
32446,1.000000000000000
32477,1.000000000000000
32493,1.000000000000000
32495,1.000000000000000
32496,1.000000000000000
32497,2.000000000000000
32499,1.000000000000000
32502,2.000000000000000
32505,1.000000000000000
32516,1.000000000000000
32539,1.000000000000000
32541,1.000000000000000
32544,1.000000000000000
32555,1.000000000000000
32564,1.000000000000000
32577,1.000000000000000
32581,1.000000000000000
32597,2.000000000000000
32598,1.000000000000000
32605,1.000000000000000
32615,1.000000000000000
32617,1.000000000000000
32629,1.000000000000000
32638,1.000000000000000
32640,1.000000000000000
32646,1.000000000000000
32651,1.000000000000000
32663,2.000000000000000
32668,1.000000000000000
32669,1.000000000000000
32674,1.000000000000000
32682,1.000000000000000
32688,1.000000000000000
32690,1.000000000000000
32692,1.000000000000000
32694,1.000000000000000
32700,1.000000000000000
32701,1.000000000000000
32733,1.000000000000000
32734,1.000000000000000
32740,1.000000000000000
32744,1.000000000000000
32748,1.000000000000000
32753,1.000000000000000
32770,1.000000000000000
32780,1.000000000000000
32782,1.000000000000000
32808,1.000000000000000
32824,3.000000000000000
32827,1.000000000000000
32855,1.000000000000000
32858,1.000000000000000
32860,1.000000000000000
32862,1.000000000000000
32872,1.000000000000000
32875,2.000000000000000
32877,1.000000000000000
32884,1.000000000000000
32894,1.000000000000000
32913,1.000000000000000
32918,1.000000000000000
32919,1.000000000000000
32923,1.000000000000000
32924,1.000000000000000
32925,1.000000000000000
32944,2.000000000000000
32947,1.000000000000000
32966,1.000000000000000
32973,1.000000000000000
32976,1.000000000000000
32982,1.000000000000000
33000,1.000000000000000
33009,1.000000000000000
33015,1.000000000000000
33030,1.000000000000000
33032,1.000000000000000
33050,1.000000000000000
33068,1.000000000000000
33071,1.000000000000000
33073,1.000000000000000
33080,1.000000000000000
33085,1.000000000000000
33092,1.000000000000000
33098,1.000000000000000
33105,1.000000000000000
33112,1.000000000000000
33126,1.000000000000000
33134,1.000000000000000
33137,1.000000000000000
33142,1.000000000000000
33153,1.000000000000000
33159,1.000000000000000
33188,1.000000000000000
33205,1.000000000000000
33208,1.000000000000000
33220,1.000000000000000
33238,1.000000000000000
33252,1.000000000000000
33267,1.000000000000000
33289,1.000000000000000
33313,1.000000000000000
33315,1.000000000000000
33342,1.000000000000000
33343,1.000000000000000
33345,1.000000000000000
33355,1.000000000000000
33359,1.000000000000000
33360,1.000000000000000
33370,1.000000000000000
33386,1.000000000000000
33406,1.000000000000000
33432,1.000000000000000
33440,1.000000000000000
33461,1.000000000000000
33467,2.000000000000000
33487,1.000000000000000
33503,1.000000000000000
33515,1.000000000000000
33523,1.000000000000000
33535,1.000000000000000
33538,1.000000000000000
33560,1.000000000000000
33572,1.000000000000000
33582,1.000000000000000
33588,1.000000000000000
33594,2.000000000000000
33597,1.000000000000000
33598,1.000000000000000
33600,1.000000000000000
33601,1.000000000000000
33604,1.000000000000000
33640,2.000000000000000
33659,2.000000000000000
33666,1.000000000000000
33680,1.000000000000000
33702,1.000000000000000
33708,1.000000000000000
33714,1.000000000000000
33716,1.000000000000000
33723,1.000000000000000
33728,1.000000000000000
33733,1.000000000000000
33739,1.000000000000000
33741,1.000000000000000
33753,1.000000000000000
33759,1.000000000000000
33773,2.000000000000000
33774,1.000000000000000
33777,1.000000000000000
33778,1.000000000000000
33781,1.000000000000000
33800,1.000000000000000
33813,2.000000000000000
33814,1.000000000000000
33833,2.000000000000000
33839,1.000000000000000
33841,1.000000000000000
33845,1.000000000000000
33850,1.000000000000000
33856,1.000000000000000
33861,2.000000000000000
33862,1.000000000000000
33881,1.000000000000000
33894,1.000000000000000
33920,1.000000000000000
33958,1.000000000000000
33966,1.000000000000000
33970,2.000000000000000
33978,2.000000000000000
33981,1.000000000000000
33989,3.000000000000000
34003,1.000000000000000
34010,1.000000000000000
34016,1.000000000000000
34024,1.000000000000000
34043,1.000000000000000
34044,1.000000000000000
34067,1.000000000000000
34081,1.000000000000000
34097,1.000000000000000
34123,1.000000000000000
34125,2.000000000000000
34133,1.000000000000000
34144,1.000000000000000
34147,1.000000000000000
34154,1.000000000000000
34160,1.000000000000000
34173,1.000000000000000
34180,1.000000000000000
34183,1.000000000000000
34208,1.000000000000000
34217,1.000000000000000
34218,1.000000000000000
34220,1.000000000000000
34244,1.000000000000000
34246,1.000000000000000
34268,1.000000000000000
34307,1.000000000000000
34309,1.000000000000000
34326,1.000000000000000
34375,1.000000000000000
34381,1.000000000000000
34415,1.000000000000000
34421,2.000000000000000
34430,1.000000000000000
34461,1.000000000000000
34469,1.000000000000000
34500,1.000000000000000
34502,1.000000000000000
34536,2.000000000000000
34543,1.000000000000000
34554,1.000000000000000
34557,1.000000000000000
34560,1.000000000000000
34565,1.000000000000000
34582,1.000000000000000
34605,1.000000000000000
34640,1.000000000000000
34643,1.000000000000000
34645,1.000000000000000
34658,1.000000000000000
34662,1.000000000000000
34675,1.000000000000000
34687,1.000000000000000
34692,1.000000000000000
34712,1.000000000000000
34725,1.000000000000000
34731,1.000000000000000
34746,1.000000000000000
34749,1.000000000000000
34764,1.000000000000000
34774,1.000000000000000
34786,1.000000000000000
34807,2.000000000000000
34820,1.000000000000000
34825,1.000000000000000
34829,1.000000000000000
34831,2.000000000000000
34837,1.000000000000000
34882,1.000000000000000
34910,2.000000000000000
34933,1.000000000000000
34949,1.000000000000000
34957,1.000000000000000
34977,2.000000000000000
35018,1.000000000000000
35019,1.000000000000000
35023,2.000000000000000
35046,1.000000000000000
35051,1.000000000000000
35054,1.000000000000000
35066,1.000000000000000
35071,1.000000000000000
35073,1.000000000000000
35081,1.000000000000000
35084,1.000000000000000
35099,1.000000000000000
35103,1.000000000000000
35108,1.000000000000000
35113,1.000000000000000
35114,1.000000000000000
35120,1.000000000000000
35126,1.000000000000000
35149,1.000000000000000
35150,1.000000000000000
35154,2.000000000000000
35157,1.000000000000000
35162,1.000000000000000
35170,1.000000000000000
35175,1.000000000000000
35178,1.000000000000000
35191,1.000000000000000
35240,1.000000000000000
35249,1.000000000000000
35253,2.000000000000000
35255,1.000000000000000
35280,1.000000000000000
35290,1.000000000000000
35293,1.000000000000000
35294,1.000000000000000
35305,1.000000000000000
35309,1.000000000000000
35312,1.000000000000000
35317,1.000000000000000
35321,1.000000000000000
35335,1.000000000000000
35362,1.000000000000000
35380,1.000000000000000
35402,2.000000000000000
35431,1.000000000000000
35445,2.000000000000000
35447,1.000000000000000
35472,1.000000000000000
35476,1.000000000000000
35494,1.000000000000000
35507,1.000000000000000
35512,1.000000000000000
35524,1.000000000000000
35532,1.000000000000000
35534,1.000000000000000
35538,1.000000000000000
35560,1.000000000000000
35584,1.000000000000000
35597,2.000000000000000
35600,1.000000000000000
35607,1.000000000000000
35609,1.000000000000000
35615,1.000000000000000
35627,1.000000000000000
35632,1.000000000000000
35639,1.000000000000000
35651,1.000000000000000
35665,1.000000000000000
35669,1.000000000000000
35675,1.000000000000000
35694,1.000000000000000
35702,1.000000000000000
35743,1.000000000000000
35744,1.000000000000000
35765,1.000000000000000
35766,1.000000000000000
35773,1.000000000000000
35775,1.000000000000000
35777,1.000000000000000
35783,1.000000000000000
35785,1.000000000000000
35801,1.000000000000000
35802,1.000000000000000
35815,1.000000000000000
35860,1.000000000000000
35863,1.000000000000000
35864,1.000000000000000
35900,2.000000000000000
35924,1.000000000000000
35931,1.000000000000000
35943,1.000000000000000
35957,1.000000000000000
35959,1.000000000000000
35975,1.000000000000000
35982,1.000000000000000
35994,1.000000000000000
36022,1.000000000000000
36047,1.000000000000000
36055,1.000000000000000
36062,1.000000000000000
36067,1.000000000000000
36096,1.000000000000000
36097,1.000000000000000
36104,1.000000000000000
36107,1.000000000000000
36123,1.000000000000000
36124,1.000000000000000
36162,2.000000000000000
36173,1.000000000000000
36183,1.000000000000000
36186,1.000000000000000
36189,1.000000000000000
36192,1.000000000000000
36213,1.000000000000000
36214,1.000000000000000
36229,2.000000000000000
36235,1.000000000000000
36236,1.000000000000000
36238,1.000000000000000
36250,1.000000000000000
36254,1.000000000000000
36256,1.000000000000000
36277,1.000000000000000
36290,1.000000000000000
36301,1.000000000000000
36305,1.000000000000000
36318,1.000000000000000
36361,1.000000000000000
36377,1.000000000000000
36381,1.000000000000000
36425,1.000000000000000
36440,1.000000000000000
36451,1.000000000000000
36480,1.000000000000000
36482,1.000000000000000
36490,1.000000000000000
36499,1.000000000000000
36511,1.000000000000000
36514,1.000000000000000
36526,1.000000000000000
36540,1.000000000000000
36550,1.000000000000000
36559,2.000000000000000
36566,1.000000000000000
36587,1.000000000000000
36614,1.000000000000000
36635,1.000000000000000
36645,1.000000000000000
36649,1.000000000000000
36660,1.000000000000000
36661,1.000000000000000
36689,1.000000000000000
36710,1.000000000000000
36724,1.000000000000000
36753,1.000000000000000
36754,1.000000000000000
36761,1.000000000000000
36764,1.000000000000000
36776,1.000000000000000
36789,1.000000000000000
36792,1.000000000000000
36801,1.000000000000000
36818,1.000000000000000
36830,1.000000000000000
36837,1.000000000000000
36844,2.000000000000000
36866,1.000000000000000
36869,1.000000000000000
36870,1.000000000000000
36882,2.000000000000000
36937,1.000000000000000
36940,1.000000000000000
36948,1.000000000000000
36959,1.000000000000000
36962,1.000000000000000
36975,1.000000000000000
37014,1.000000000000000
37027,1.000000000000000
37041,1.000000000000000
37050,1.000000000000000
37063,1.000000000000000
37064,1.000000000000000
37069,1.000000000000000
37077,1.000000000000000
37090,1.000000000000000
37093,1.000000000000000
37098,1.000000000000000
37110,1.000000000000000
37113,1.000000000000000
37131,1.000000000000000
37147,1.000000000000000
37151,1.000000000000000
37153,1.000000000000000
37155,1.000000000000000
37167,1.000000000000000
37175,1.000000000000000
37189,1.000000000000000
37192,1.000000000000000
37225,1.000000000000000
37226,1.000000000000000
37228,1.000000000000000
37235,1.000000000000000
37236,1.000000000000000
37252,1.000000000000000
37254,1.000000000000000
37300,1.000000000000000
37344,1.000000000000000
37362,1.000000000000000
37374,1.000000000000000
37382,1.000000000000000
37432,1.000000000000000
37438,1.000000000000000
37446,1.000000000000000
37460,2.000000000000000
37468,1.000000000000000
37469,1.000000000000000
37476,1.000000000000000
37478,1.000000000000000
37489,1.000000000000000
37490,1.000000000000000
37499,1.000000000000000
37530,1.000000000000000
37544,1.000000000000000
37563,1.000000000000000
37575,1.000000000000000
37579,1.000000000000000
37612,1.000000000000000
37620,1.000000000000000
37643,1.000000000000000
37676,1.000000000000000
37717,1.000000000000000
37780,1.000000000000000
37781,2.000000000000000
37795,1.000000000000000
37807,1.000000000000000
37809,1.000000000000000
37822,2.000000000000000
37825,1.000000000000000
37827,1.000000000000000
37828,1.000000000000000
37829,1.000000000000000
37835,1.000000000000000
37847,1.000000000000000
37854,1.000000000000000
37860,1.000000000000000
37863,1.000000000000000
37864,1.000000000000000
37884,1.000000000000000
37898,1.000000000000000
37909,1.000000000000000
37933,1.000000000000000
